33.751400,-84.423400,0.000000
33.751400,-84.422869,0.000000
33.751400,-84.422337,0.000000
33.751400,-84.421806,0.000000
33.751400,-84.421275,0.000000
33.751400,-84.420743,0.000000
33.751400,-84.420212,0.000000
33.751400,-84.419681,0.000000
33.751400,-84.419149,0.000000
33.751400,-84.418618,0.000000
33.751400,-84.418087,0.000000
33.751400,-84.417556,0.000000
33.751400,-84.417024,0.000000
33.751400,-84.416493,0.000000
33.751400,-84.415962,0.000000
33.751400,-84.415430,0.000000
33.751400,-84.414899,0.000000
33.751400,-84.414368,0.000000
33.751400,-84.413836,0.000000
33.751400,-84.413305,0.000000
33.751400,-84.412774,0.000000
33.751400,-84.412242,0.000000
33.751400,-84.411711,0.000000
33.751400,-84.411180,0.000000
33.751400,-84.410648,0.000000
33.751400,-84.410117,0.000000
33.751400,-84.409586,0.000000
33.751400,-84.409055,0.000000
33.751400,-84.408523,0.000000
33.751400,-84.407992,0.000000
33.751400,-84.407461,0.000000
33.751400,-84.406929,0.000000
33.751400,-84.406398,0.000000
33.751400,-84.405867,0.000000
33.751400,-84.405335,0.000000
33.751400,-84.404804,0.000000
33.751400,-84.404273,0.000000
33.751400,-84.403741,0.000000
33.751400,-84.403210,0.000000
33.751400,-84.402679,0.000000
33.751400,-84.402147,0.000000
33.751400,-84.401616,0.000000
33.751400,-84.401085,0.000000
33.751400,-84.400554,0.000000
33.751400,-84.400022,0.000000
33.751400,-84.399491,0.000000
33.751400,-84.398960,0.000000
33.751400,-84.398428,0.000000
33.751400,-84.397897,0.000000
33.751400,-84.397366,0.000000
33.751400,-84.396834,0.000000
33.751400,-84.396303,0.000000
33.751400,-84.395772,0.000000
33.751400,-84.395240,0.000000
33.751400,-84.394709,0.000000
33.751400,-84.394178,0.000000
33.751400,-84.393646,0.000000
33.751400,-84.393115,0.000000
33.751400,-84.392584,0.000002
33.751400,-84.392053,0.000018
33.751400,-84.391521,0.000135
33.751400,-84.390990,0.000770
33.751400,-84.390459,0.003304
33.751400,-84.389927,0.010692
33.751400,-84.389396,0.026094
33.751400,-84.388865,0.048019
33.751400,-84.388333,0.066633
33.751400,-84.387802,0.069722
33.751400,-84.387271,0.055011
33.751400,-84.386739,0.032729
33.751400,-84.386208,0.014683
33.751400,-84.385677,0.004967
33.751400,-84.385145,0.001267
33.751400,-84.384614,0.000244
33.751400,-84.384083,0.000035
33.751400,-84.383552,0.000004
33.751400,-84.383020,0.000000
33.751400,-84.382489,0.000000
33.751400,-84.381958,0.000000
33.751400,-84.381426,0.000000
33.751400,-84.380895,0.000000
33.751400,-84.380364,0.000000
33.751400,-84.379832,0.000000
33.751400,-84.379301,0.000000
33.751400,-84.378770,0.000000
33.751400,-84.378238,0.000000
33.751400,-84.377707,0.000000
33.751400,-84.377176,0.000000
33.751400,-84.376644,0.000000
33.751400,-84.376113,0.000000
33.751400,-84.375582,0.000000
33.751400,-84.375051,0.000000
33.751400,-84.374519,0.000000
33.751400,-84.373988,0.000000
33.751400,-84.373457,0.000000
33.751400,-84.372925,0.000000
33.751400,-84.372394,0.000000
33.751400,-84.371863,0.000000
33.751400,-84.371331,0.000000
33.751400,-84.370800,0.000000
33.751863,-84.423400,0.000000
33.751863,-84.422869,0.000000
33.751863,-84.422337,0.000000
33.751863,-84.421806,0.000000
33.751863,-84.421275,0.000000
33.751863,-84.420743,0.000000
33.751863,-84.420212,0.000000
33.751863,-84.419681,0.000000
33.751863,-84.419149,0.000000
33.751863,-84.418618,0.000000
33.751863,-84.418087,0.000000
33.751863,-84.417556,0.000000
33.751863,-84.417024,0.000000
33.751863,-84.416493,0.000000
33.751863,-84.415962,0.000000
33.751863,-84.415430,0.000000
33.751863,-84.414899,0.000000
33.751863,-84.414368,0.000000
33.751863,-84.413836,0.000000
33.751863,-84.413305,0.000000
33.751863,-84.412774,0.000000
33.751863,-84.412242,0.000000
33.751863,-84.411711,0.000000
33.751863,-84.411180,0.000000
33.751863,-84.410648,0.000000
33.751863,-84.410117,0.000000
33.751863,-84.409586,0.000000
33.751863,-84.409055,0.000000
33.751863,-84.408523,0.000000
33.751863,-84.407992,0.000000
33.751863,-84.407461,0.000000
33.751863,-84.406929,0.000000
33.751863,-84.406398,0.000000
33.751863,-84.405867,0.000000
33.751863,-84.405335,0.000000
33.751863,-84.404804,0.000000
33.751863,-84.404273,0.000000
33.751863,-84.403741,0.000000
33.751863,-84.403210,0.000000
33.751863,-84.402679,0.000000
33.751863,-84.402147,0.000000
33.751863,-84.401616,0.000000
33.751863,-84.401085,0.000000
33.751863,-84.400554,0.000000
33.751863,-84.400022,0.000000
33.751863,-84.399491,0.000000
33.751863,-84.398960,0.000000
33.751863,-84.398428,0.000000
33.751863,-84.397897,0.000000
33.751863,-84.397366,0.000000
33.751863,-84.396834,0.000000
33.751863,-84.396303,0.000000
33.751863,-84.395772,0.000000
33.751863,-84.395240,0.000000
33.751863,-84.394709,0.000000
33.751863,-84.394178,0.000000
33.751863,-84.393646,0.000000
33.751863,-84.393115,0.000000
33.751863,-84.392584,0.000000
33.751863,-84.392053,0.000001
33.751863,-84.391521,0.000005
33.751863,-84.390990,0.000026
33.751863,-84.390459,0.000112
33.751863,-84.389927,0.000361
33.751863,-84.389396,0.000882
33.751863,-84.388865,0.001623
33.751863,-84.388333,0.002252
33.751863,-84.387802,0.002356
33.751863,-84.387271,0.001859
33.751863,-84.386739,0.001106
33.751863,-84.386208,0.000496
33.751863,-84.385677,0.000168
33.751863,-84.385145,0.000043
33.751863,-84.384614,0.000008
33.751863,-84.384083,0.000001
33.751863,-84.383552,0.000000
33.751863,-84.383020,0.000000
33.751863,-84.382489,0.000000
33.751863,-84.381958,0.000000
33.751863,-84.381426,0.000000
33.751863,-84.380895,0.000000
33.751863,-84.380364,0.000000
33.751863,-84.379832,0.000000
33.751863,-84.379301,0.000000
33.751863,-84.378770,0.000000
33.751863,-84.378238,0.000000
33.751863,-84.377707,0.000000
33.751863,-84.377176,0.000000
33.751863,-84.376644,0.000000
33.751863,-84.376113,0.000000
33.751863,-84.375582,0.000000
33.751863,-84.375051,0.000000
33.751863,-84.374519,0.000000
33.751863,-84.373988,0.000000
33.751863,-84.373457,0.000000
33.751863,-84.372925,0.000000
33.751863,-84.372394,0.000000
33.751863,-84.371863,0.000000
33.751863,-84.371331,0.000000
33.751863,-84.370800,0.000000
33.752325,-84.423400,0.000000
33.752325,-84.422869,0.000000
33.752325,-84.422337,0.000000
33.752325,-84.421806,0.000000
33.752325,-84.421275,0.000000
33.752325,-84.420743,0.000000
33.752325,-84.420212,0.000000
33.752325,-84.419681,0.000000
33.752325,-84.419149,0.000000
33.752325,-84.418618,0.000000
33.752325,-84.418087,0.000000
33.752325,-84.417556,0.000000
33.752325,-84.417024,0.000000
33.752325,-84.416493,0.000000
33.752325,-84.415962,0.000000
33.752325,-84.415430,0.000000
33.752325,-84.414899,0.000000
33.752325,-84.414368,0.000000
33.752325,-84.413836,0.000000
33.752325,-84.413305,0.000000
33.752325,-84.412774,0.000000
33.752325,-84.412242,0.000000
33.752325,-84.411711,0.000000
33.752325,-84.411180,0.000000
33.752325,-84.410648,0.000000
33.752325,-84.410117,0.000000
33.752325,-84.409586,0.000000
33.752325,-84.409055,0.000000
33.752325,-84.408523,0.000000
33.752325,-84.407992,0.000000
33.752325,-84.407461,0.000000
33.752325,-84.406929,0.000000
33.752325,-84.406398,0.000000
33.752325,-84.405867,0.000000
33.752325,-84.405335,0.000000
33.752325,-84.404804,0.000000
33.752325,-84.404273,0.000000
33.752325,-84.403741,0.000000
33.752325,-84.403210,0.000000
33.752325,-84.402679,0.000000
33.752325,-84.402147,0.000000
33.752325,-84.401616,0.000000
33.752325,-84.401085,0.000000
33.752325,-84.400554,0.000000
33.752325,-84.400022,0.000000
33.752325,-84.399491,0.000000
33.752325,-84.398960,0.000000
33.752325,-84.398428,0.000000
33.752325,-84.397897,0.000000
33.752325,-84.397366,0.000001
33.752325,-84.396834,0.000001
33.752325,-84.396303,0.000001
33.752325,-84.395772,0.000001
33.752325,-84.395240,0.000000
33.752325,-84.394709,0.000000
33.752325,-84.394178,0.000000
33.752325,-84.393646,0.000000
33.752325,-84.393115,0.000000
33.752325,-84.392584,0.000000
33.752325,-84.392053,0.000000
33.752325,-84.391521,0.000000
33.752325,-84.390990,0.000000
33.752325,-84.390459,0.000002
33.752325,-84.389927,0.000007
33.752325,-84.389396,0.000016
33.752325,-84.388865,0.000030
33.752325,-84.388333,0.000042
33.752325,-84.387802,0.000044
33.752325,-84.387271,0.000035
33.752325,-84.386739,0.000021
33.752325,-84.386208,0.000009
33.752325,-84.385677,0.000003
33.752325,-84.385145,0.000001
33.752325,-84.384614,0.000000
33.752325,-84.384083,0.000000
33.752325,-84.383552,0.000000
33.752325,-84.383020,0.000000
33.752325,-84.382489,0.000000
33.752325,-84.381958,0.000000
33.752325,-84.381426,0.000000
33.752325,-84.380895,0.000000
33.752325,-84.380364,0.000000
33.752325,-84.379832,0.000000
33.752325,-84.379301,0.000000
33.752325,-84.378770,0.000000
33.752325,-84.378238,0.000000
33.752325,-84.377707,0.000000
33.752325,-84.377176,0.000000
33.752325,-84.376644,0.000000
33.752325,-84.376113,0.000000
33.752325,-84.375582,0.000000
33.752325,-84.375051,0.000000
33.752325,-84.374519,0.000000
